tool,yyyy-mm,year,month,source,device,campaign,placement,creative,creative_dimensions,creative_type,creative_cat,impressions,clicks,ctr
DCM,2021-10,2021,10,WebMD,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,SD_1624_v3_Symptom,300x250,square,image,31571,15,0.00047511957175889265
DCM,2021-10,2021,10,WebMD,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,SD_1624_v3_Symptom,300x250,square,image,31901,35,0.0010971442901476442
DCM,2021-10,2021,10,WebMD,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,SD_1624_v3_Symptom,300x250,square,image,2330,4,0.0017167381974248926
DCM,2021-10,2021,10,WebMD,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,52374,24,0.0004582426394776034
DCM,2021-10,2021,10,WebMD,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,61744,57,0.0009231666234775849
DCM,2021-10,2021,10,WebMD,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2572,3,0.0011664074650077762
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Audience Targeting Media - SD Only,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,WebMD,,200 Arabia Dermicool FY21 SDP DTP Media PT,Rotational Banner on SD condition center,,,unknown,unknown,0,0,0.0
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1624_v3_Symptom,320x50,banner small,image,129161,208,0.0016103932301546131
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1624_v3_Symptom,320x50,banner small,image,126753,180,0.001420084731722326
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,162938,194,0.001190636929384183
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,131234,140,0.00106679671426612
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,172796,139,0.0008044167689066876
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,140909,98,0.0006954843196673031
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,179233,203,0.0011326039289639744
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,141381,130,0.0009195012059611971
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,6387,4,0.0006262721152340692
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,7,0,0.0
DCM,2021-05,2021,05,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,23,1,0.043478260869565216
DCM,2021-05,2021,05,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,14,0,0.0
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,189891,213,0.0011216961309382751
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,123790,82,0.0006624121496082075
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,3133,9,0.0028726460261729973
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,17,7,0.4117647058823529
DCM,2021-05,2021,05,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,1,0,0.0
DCM,2021-06,2021,06,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,6266,1,0.00015959144589849984
DCM,2021-06,2021,06,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,46,0,0.0
DCM,2021-06,2021,06,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,256302,190,0.0007413129823411445
DCM,2021-06,2021,06,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,3917,9,0.002297676793464386
DCM,2021-06,2021,06,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,4,0,0.0
DCM,2021-06,2021,06,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,9,0,0.0
DCM,2021-06,2021,06,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,119188,81,0.0006795986173104675
DCM,2021-06,2021,06,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,25,4,0.16
DCM,2021-06,2021,06,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,1,0,0.0
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1623_v3_50,728x90,banner,image,20953,59,0.0028158258960530713
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1624_v3_Symptom,728x90,banner,image,21148,51,0.002411575562700965
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,68544,84,0.0012254901960784314
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1623_v3_50,728x90,banner,image,16892,30,0.0017759886336727445
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,SD_1624_v3_Symptom,728x90,banner,image,16868,25,0.0014820962769741522
DCM,2021-01,2021,01,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,73628,57,0.0007741620035855924
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,32808,23,0.0007010485247500609
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,32806,26,0.0007925379503749314
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,138242,121,0.0008752766887053138
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,12926,14,0.0010830883490639022
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,12700,17,0.0013385826771653542
DCM,2021-02,2021,02,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,56032,50,0.0008923472301541976
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,34616,20,0.0005777675063554426
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,34404,22,0.0006394605278455994
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,172023,63,0.00036623009713817337
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,5226,4,0.0007654037504783774
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,5125,4,0.0007804878048780488
DCM,2021-03,2021,03,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,17172,12,0.0006988120195667365
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,17103,16,0.0009355083903408759
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,17044,29,0.0017014785261675663
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,70894,61,0.0008604395294383164
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,7661,8,0.0010442500978984468
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,7463,9,0.0012059493501272946
DCM,2021-04,2021,04,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,33429,18,0.0005384546351969847
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,8142,6,0.0007369196757553427
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,8251,1,0.00012119743061447097
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,46275,16,0.0003457590491626148
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,6315,1,0.00015835312747426763
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,6376,2,0.0003136762860727729
DCM,2021-05,2021,05,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,34882,15,0.00043002121437990944
DCM,2021-05,2021,05,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,2,0,0.0
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,8990,24,0.0026696329254727474
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,8890,30,0.003374578177727784
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,40908,43,0.0010511391414882174
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,3242,8,0.0024676125848241827
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,3232,5,0.001547029702970297
DCM,2021-05,2021,05,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,12991,17,0.0013085982603340774
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,897,0,0.0
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,892,0,0.0
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,3160,2,0.0006329113924050633
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,563,1,0.0017761989342806395
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,516,2,0.003875968992248062
DCM,2021-05,2021,05,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1839,1,0.000543773790103317
