Source,Month of Year,Device Category,Ad Content,Sessions,Users,New Users,Pageviews,Session Duration,Calculated AToS
Healthline,202110,mobile,AudienceSDOnly.NU1624UnbrandedSymp.320,11,11,11,11,2,2.31481E-05
Healthline,202110,mobile,AudienceSDOnly.NU2333SpeakUp.320,8,8,8,8,0,0
Healthline,202110,tablet,AudienceSDOnly.NU1559Branded.300,2,2,2,2,0,0
HealthUnion,202110,desktop,ConditionCenter.NU1559Branded.160,5,5,4,5,0,0
HealthUnion,202110,desktop,ConditionCenter.NU1559Branded.300,10,10,10,13,827,0.009571759
HealthUnion,202110,desktop,ConditionCenter.NU1559Branded.728,7,7,6,13,520,0.006018519
HealthUnion,202110,desktop,ConditionCenter.NU1624UnbrandedSymp.160,1,1,1,1,0,0
HealthUnion,202110,desktop,ConditionCenter.NU1624UnbrandedSymp.300,11,11,11,11,180,0.002083333
HealthUnion,202110,desktop,ConditionCenter.NU1624UnbrandedSymp.728,7,6,5,9,968,0.011203704
HealthUnion,202110,desktop,SDDisplay.NU1624UnbrandedSymp.300,1,1,1,3,299,0.003460648
HealthUnion,202110,desktop,SDDisplay.NU1624UnbrandedSymp.728,1,1,1,1,181,0.002094907
HealthUnion,202110,desktop,SDDisplayAV.NU1559Branded.160,2,2,2,2,0,0
HealthUnion,202110,desktop,SDDisplayAV.NU1624UnbrandedSymp.300,2,1,1,2,0,0
HealthUnion,202110,desktop,SDDisplayAV.NU1624UnbrandedSymp.728,1,1,1,1,0,0
HealthUnion,202110,mobile,ConditionCenter.NU1559Branded.160,1,1,1,2,123,0.001423611
HealthUnion,202110,mobile,ConditionCenter.NU1559Branded.300,33,31,31,45,1074,0.012430556
HealthUnion,202110,mobile,ConditionCenter.NU1624UnbrandedSymp.300,34,34,31,39,2139,0.024756944
HealthUnion,202110,mobile,ConditionCenter.NU1624UnbrandedSymp.320,3,3,3,3,255,0.002951389
HealthUnion,202110,mobile,SDDisplay.NU1559Branded.300,3,3,2,3,0,0
HealthUnion,202110,mobile,SDDisplay.NU1624UnbrandedSymp.300,3,3,2,3,94,0.001087963
HealthUnion,202110,mobile,SDDisplay.NU1624UnbrandedSymp.320,2,2,2,3,539,0.006238426
HealthUnion,202110,mobile,SDDisplayAV.NU1559Branded.300,3,3,3,3,0,0
HealthUnion,202110,mobile,SDDisplayAV.NU1624UnbrandedSymp.300,4,4,4,5,39,0.000451389
HealthUnion,202110,mobile,SDDisplayAV.NU1624UnbrandedSymp.320,2,2,2,2,0,0
HealthUnion,202110,tablet,ConditionCenter.NU1559Branded.160,2,2,2,2,0,0
HealthUnion,202110,tablet,ConditionCenter.NU1559Branded.300,14,12,10,16,1086,0.012569444
HealthUnion,202110,tablet,ConditionCenter.NU1559Branded.728,4,4,3,6,264,0.003055556
HealthUnion,202110,tablet,ConditionCenter.NU1624UnbrandedSymp.300,7,7,7,8,10,0.000115741
HealthUnion,202110,tablet,SDDisplay.NU1559Branded.300,3,2,1,3,0,0
HealthUnion,202110,tablet,SDDisplayAV.NU1559Branded.160,1,1,1,1,0,0
HealthUnion,202110,tablet,SDDisplayAV.NU1559Branded.300,1,1,1,1,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1559Branded.160,5,5,5,54,233,0.002696759
MediaIQ,202110,desktop,SDPCrossixSegment.NU1559Branded.300,18,18,18,215,1067,0.012349537
MediaIQ,202110,desktop,SDPCrossixSegment.NU1559Branded.728,17,17,17,137,638,0.007384259
MediaIQ,202110,desktop,SDPCrossixSegment.NU1623Unbranded50.160,6,6,6,6,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1623Unbranded50.300,28,28,28,28,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1623Unbranded50.728,13,13,13,15,193,0.002233796
MediaIQ,202110,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.160,8,8,8,8,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.300,16,16,16,16,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.320,48,47,47,48,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.728,11,11,11,11,0,0
MediaIQ,202110,desktop,SDPCrossixSegment.NU2333SpeakUp.320,1,1,1,1,0,0
MediaIQ,202110,desktop,SDPSwoopSegment.NU1559Branded.160,8,8,8,64,275,0.00318287
MediaIQ,202110,desktop,SDPSwoopSegment.NU1559Branded.300,14,13,12,117,577,0.006678241
MediaIQ,202110,desktop,SDPSwoopSegment.NU1559Branded.728,22,22,22,234,1009,0.011678241
MediaIQ,202110,desktop,SDPSwoopSegment.NU1623Unbranded50.160,10,10,10,10,0,0
MediaIQ,202110,desktop,SDPSwoopSegment.NU1623Unbranded50.300,14,14,14,14,0,0
MediaIQ,202110,desktop,SDPSwoopSegment.NU1623Unbranded50.728,36,34,32,41,491,0.00568287
MediaIQ,202110,desktop,SDPSwoopSegment.NU1624UnbrandedSymp.160,10,10,10,10,0,0
MediaIQ,202110,desktop,SDPSwoopSegment.NU1624UnbrandedSymp.300,22,22,22,26,154,0.001782407
MediaIQ,202110,desktop,SDPSwoopSegment.NU1624UnbrandedSymp.320,41,40,40,42,220,0.002546296
MediaIQ,202110,desktop,SDPSwoopSegment.NU1624UnbrandedSymp.728,42,41,41,42,0,0
MediaIQ,202110,desktop,TVRT.NU1559Branded.160,33,33,32,279,1396,0.016157407
MediaIQ,202110,desktop,TVRT.NU1559Branded.300,399,397,396,705,1778,0.020578704
MediaIQ,202110,desktop,TVRT.NU1559Branded.728,102,96,95,315,1273,0.014733796
MediaIQ,202110,mobile,SDPCrossixSegment.NU1559Branded.160,2,2,2,2,0,0
MediaIQ,202110,mobile,SDPCrossixSegment.NU1559Branded.300,28,28,28,31,6,6.94444E-05
MediaIQ,202110,mobile,SDPCrossixSegment.NU1559Branded.728,1,1,1,1,0,0
MediaIQ,202110,mobile,SDPCrossixSegment.NU1623Unbranded50.300,50,48,48,51,1752,0.020277778
MediaIQ,202110,mobile,SDPCrossixSegment.NU1623Unbranded50.728,2,2,2,2,0,0
MediaIQ,202110,mobile,SDPCrossixSegment.NU1624UnbrandedSymp.300,32,32,32,32,0,0
MediaIQ,202110,mobile,SDPCrossixSegment.NU1624UnbrandedSymp.320,369,323,317,433,15028,0.173935185
MediaIQ,202110,mobile,SDPCrossixSegment.NU2333SpeakUp.320,2,2,2,2,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1559Branded.160,1,1,1,1,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1559Branded.300,114,104,102,126,4458,0.051597222
MediaIQ,202110,mobile,SDPSwoopSegment.NU1559Branded.728,4,4,4,4,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1623Unbranded50.160,2,2,2,2,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1623Unbranded50.300,176,174,174,178,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1623Unbranded50.728,18,15,15,15,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1624UnbrandedSymp.160,2,2,2,2,0,0
MediaIQ,202110,mobile,SDPSwoopSegment.NU1624UnbrandedSymp.300,163,162,162,168,165,0.001909722
MediaIQ,202110,mobile,SDPSwoopSegment.NU1624UnbrandedSymp.320,780,661,655,894,21374,0.247384259
MediaIQ,202110,mobile,SDPSwoopSegment.NU1624UnbrandedSymp.728,18,15,15,21,35,0.000405093
MediaIQ,202110,mobile,SDPSwoopSegment.NU2333SpeakUp.320,27,25,25,29,46,0.000532407
MediaIQ,202110,mobile,TVRT.NU1559Branded.160,3,3,3,3,0,0
MediaIQ,202110,mobile,TVRT.NU1559Branded.300,436,428,427,552,2190,0.025347222
MediaIQ,202110,mobile,TVRT.NU1559Branded.728,65,65,65,120,210,0.002430556
MediaIQ,202110,tablet,SDPCrossixSegment.NU1559Branded.160,1,1,1,1,0,0
MediaIQ,202110,tablet,SDPCrossixSegment.NU1559Branded.300,2,2,2,2,0,0
MediaIQ,202110,tablet,SDPCrossixSegment.NU1623Unbranded50.300,9,8,8,9,0,0
MediaIQ,202110,tablet,SDPCrossixSegment.NU1623Unbranded50.728,1,1,1,2,0,0
MediaIQ,202110,tablet,SDPCrossixSegment.NU1624UnbrandedSymp.300,7,7,7,7,0,0
MediaIQ,202110,tablet,SDPCrossixSegment.NU1624UnbrandedSymp.320,42,40,39,53,2671,0.030914352
MediaIQ,202110,tablet,SDPSwoopSegment.NU1559Branded.160,1,1,1,1,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1559Branded.300,3,3,3,3,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1559Branded.728,10,9,9,10,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1623Unbranded50.160,2,2,2,3,454,0.00525463
MediaIQ,202110,tablet,SDPSwoopSegment.NU1623Unbranded50.300,6,6,6,6,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1623Unbranded50.728,32,30,30,34,1220,0.01412037
MediaIQ,202110,tablet,SDPSwoopSegment.NU1624UnbrandedSymp.160,4,4,4,4,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1624UnbrandedSymp.300,5,5,5,5,0,0
MediaIQ,202110,tablet,SDPSwoopSegment.NU1624UnbrandedSymp.320,25,23,22,25,29,0.000335648
MediaIQ,202110,tablet,SDPSwoopSegment.NU1624UnbrandedSymp.728,27,24,24,29,1595,0.018460648
MediaIQ,202110,tablet,TVRT.NU1559Branded.160,1,1,1,1,0,0
MediaIQ,202110,tablet,TVRT.NU1559Branded.300,33,32,32,53,56,0.000648148
MediaIQ,202110,tablet,TVRT.NU1559Branded.728,19,19,19,23,0,0
Medicx,202110,desktop,SDPCustomCaregiver.NU1559Branded.160,30,30,29,294,2345,0.027141204
Medicx,202110,desktop,SDPCustomCaregiver.NU1559Branded.300,28,28,28,241,1898,0.021967593
Medicx,202110,desktop,SDPCustomCaregiver.NU1559Branded.728,29,29,29,383,2270,0.026273148
Medicx,202110,desktop,SDPCustomCaregiver.NU1623Unbranded50.160,14,14,14,15,38,0.000439815
Medicx,202110,desktop,SDPCustomCaregiver.NU1623Unbranded50.300,13,13,13,13,0,0
Medicx,202110,desktop,SDPCustomCaregiver.NU1623Unbranded50.728,16,16,16,17,16,0.000185185
Medicx,202110,desktop,SDPCustomCaregiver.NU1624UnbrandedSymp.160,11,11,11,13,65,0.000752315
Medicx,202110,desktop,SDPCustomCaregiver.NU1624UnbrandedSymp.300,15,15,15,15,0,0
Medicx,202110,desktop,SDPCustomCaregiver.NU1624UnbrandedSymp.320,8,8,8,8,0,0
Medicx,202110,desktop,SDPCustomCaregiver.NU1624UnbrandedSymp.728,23,23,23,23,0,0
Medicx,202110,desktop,SDPCustomPatient.NU1559Branded.160,23,23,23,213,1952,0.022592593
Medicx,202110,desktop,SDPCustomPatient.NU1559Branded.300,22,22,22,195,1564,0.018101852
Medicx,202110,desktop,SDPCustomPatient.NU1559Branded.728,34,34,34,385,2188,0.025324074
Medicx,202110,desktop,SDPCustomPatient.NU1623Unbranded50.160,19,19,19,20,27,0.0003125
Medicx,202110,desktop,SDPCustomPatient.NU1623Unbranded50.300,22,22,22,23,28,0.000324074
Medicx,202110,desktop,SDPCustomPatient.NU1623Unbranded50.728,19,19,19,19,0,0
Medicx,202110,desktop,SDPCustomPatient.NU1624UnbrandedSymp.160,18,18,18,19,27,0.0003125
Medicx,202110,desktop,SDPCustomPatient.NU1624UnbrandedSymp.300,17,17,17,18,27,0.0003125
Medicx,202110,desktop,SDPCustomPatient.NU1624UnbrandedSymp.320,6,6,6,6,0,0
Medicx,202110,desktop,SDPCustomPatient.NU1624UnbrandedSymp.728,21,21,21,22,27,0.0003125
Medicx,202110,mobile,SDPCustomCaregiver.NU1559Branded.160,1,1,1,1,0,0
Medicx,202110,mobile,SDPCustomCaregiver.NU1559Branded.300,69,67,67,73,892,0.010324074
Medicx,202110,mobile,SDPCustomCaregiver.NU1559Branded.728,56,45,44,69,1519,0.017581019
Medicx,202110,mobile,SDPCustomCaregiver.NU1623Unbranded50.300,76,63,62,73,14,0.000162037
Medicx,202110,mobile,SDPCustomCaregiver.NU1623Unbranded50.728,48,41,39,58,1778,0.020578704
Medicx,202110,mobile,SDPCustomCaregiver.NU1624UnbrandedSymp.300,60,57,57,72,2252,0.026064815
Medicx,202110,mobile,SDPCustomCaregiver.NU1624UnbrandedSymp.320,33,31,31,36,145,0.001678241
Medicx,202110,mobile,SDPCustomCaregiver.NU1624UnbrandedSymp.728,40,38,36,44,497,0.005752315
Medicx,202110,mobile,SDPCustomCaregiver.NU2333SpeakUp.320,5,5,4,5,0,0
Medicx,202110,mobile,SDPCustomPatient.NU1559Branded.160,2,2,2,2,0,0
Medicx,202110,mobile,SDPCustomPatient.NU1559Branded.300,13,13,13,13,0,0
Medicx,202110,mobile,SDPCustomPatient.NU1559Branded.728,10,10,10,11,34,0.000393519
Medicx,202110,mobile,SDPCustomPatient.NU1623Unbranded50.300,24,22,22,25,1444,0.016712963
Medicx,202110,mobile,SDPCustomPatient.NU1623Unbranded50.728,5,5,5,5,0,0
Medicx,202110,mobile,SDPCustomPatient.NU1624UnbrandedSymp.160,1,1,1,1,0,0
Medicx,202110,mobile,SDPCustomPatient.NU1624UnbrandedSymp.300,10,10,10,11,115,0.001331019
Medicx,202110,mobile,SDPCustomPatient.NU1624UnbrandedSymp.320,35,34,34,39,69,0.000798611
Medicx,202110,mobile,SDPCustomPatient.NU1624UnbrandedSymp.728,15,14,14,15,0,0
Medicx,202110,mobile,SDPCustomPatient.NU2333SpeakUp.320,13,13,13,14,584,0.006759259
Medicx,202110,tablet,SDPCustomCaregiver.NU1559Branded.160,1,1,1,1,0,0
Medicx,202110,tablet,SDPCustomCaregiver.NU1559Branded.728,2,2,2,2,0,0
Medicx,202110,tablet,SDPCustomCaregiver.NU1623Unbranded50.300,2,2,2,2,0,0
Medicx,202110,tablet,SDPCustomCaregiver.NU1623Unbranded50.728,4,4,4,7,1655,0.019155093
Medicx,202110,tablet,SDPCustomCaregiver.NU1624UnbrandedSymp.320,2,2,2,2,0,0
Medicx,202110,tablet,SDPCustomCaregiver.NU1624UnbrandedSymp.728,4,4,4,4,0,0
Medicx,202110,tablet,SDPCustomPatient.NU1559Branded.728,1,1,1,1,0,0
Medicx,202110,tablet,SDPCustomPatient.NU1623Unbranded50.300,1,1,1,1,0,0
Medicx,202110,tablet,SDPCustomPatient.NU1623Unbranded50.728,1,1,1,1,0,0
Medicx,202110,tablet,SDPCustomPatient.NU1624UnbrandedSymp.728,1,1,1,1,0,0
MiQ,202110,desktop,MiQCrossixTargeting.Dermicool_SDP_DTP_Unbranded_50Messaging.728,1,1,1,1,0,0
MiQ,202110,desktop,MiQPredictTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728,1,1,1,1,0,0
MiQ,202110,mobile,MiQCrossixTargeting.SD_1623_v3_50.728,1,1,1,1,0,0
MiQ,202110,mobile,MiQCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728,2,2,1,2,0,0
MiQ,202110,mobile,MiQPredictTargeting.Dermicool_SDP_DTP_Unbranded_Symptom.728,4,1,1,4,0,0
MiQ,202110,tablet,MiQPredictTargeting.Dermicool_SDP_DTP_Unbranded_Symptom.728,10,1,1,12,200,0.002314815
ParkinsonsNewsToday,202110,desktop,ROS.NU1559Branded.300,12,12,10,12,0,0
ParkinsonsNewsToday,202110,desktop,ROS.NU1559Branded.728,19,19,19,19,893,0.010335648
ParkinsonsNewsToday,202110,desktop,ROS.NU1623Unbranded50.300,1,1,1,1,0,0
ParkinsonsNewsToday,202110,desktop,ROS.NU1624UnbrandedSymp.300,13,12,11,16,1571,0.01818287
ParkinsonsNewsToday,202110,desktop,ROS.NU1624UnbrandedSymp.728,40,38,36,45,1394,0.016134259
ParkinsonsNewsToday,202110,mobile,ROS.NU1559Branded.300,82,79,72,90,3537,0.0409375
ParkinsonsNewsToday,202110,mobile,ROS.NU1623Unbranded50.300,2,1,1,1,0,0
ParkinsonsNewsToday,202110,mobile,ROS.NU1624UnbrandedSymp.300,129,126,124,156,8054,0.093217593
ParkinsonsNewsToday,202110,tablet,ROS.NU1559Branded.300,10,7,7,10,1131,0.013090278
ParkinsonsNewsToday,202110,tablet,ROS.NU1559Branded.728,13,9,9,15,256,0.002962963
ParkinsonsNewsToday,202110,tablet,ROS.NU1624UnbrandedSymp.300,14,11,11,20,1716,0.019861111
ParkinsonsNewsToday,202110,tablet,ROS.NU1624UnbrandedSymp.728,11,10,10,11,0,0
PulsePoint,202110,mobile,PulsePointConditionPopulation.Dermicool_SDP_DTP_TalkToYourDoctor.300,1,1,1,1,0,0
RemedyHealth,202110,desktop,SDPConditionCenter.NU1559Branded.300,2,2,2,2,279,0.003229167
RemedyHealth,202110,desktop,SDPConditionCenter.NU1559Branded.728,1,1,1,1,0,0
RemedyHealth,202110,desktop,SDPConditionCenter.NU1624UnbrandedSymp.300,6,6,5,6,345,0.003993056
RemedyHealth,202110,desktop,SDSDisplayMedia.NU1559Branded.300,5,4,3,5,0,0
RemedyHealth,202110,desktop,SDSDisplayMedia.NU1559Branded.728,7,6,6,7,0,0
RemedyHealth,202110,desktop,SDSDisplayMedia.NU1624UnbrandedSymp.300,4,4,4,9,1983,0.022951389
RemedyHealth,202110,desktop,SDSDisplayMedia.NU1624UnbrandedSymp.728,1,1,1,2,67,0.000775463
RemedyHealth,202110,mobile,SDPConditionCenter.NU1559Branded.300,8,8,8,11,207,0.002395833
RemedyHealth,202110,mobile,SDPConditionCenter.NU1624UnbrandedSymp.300,10,10,9,10,155,0.001793981
RemedyHealth,202110,mobile,SDPConditionCenter.NU1624UnbrandedSymp.320,1,1,1,1,0,0
RemedyHealth,202110,mobile,SDSDisplayMedia.NU1559Branded.300,11,11,11,12,13,0.000150463
RemedyHealth,202110,mobile,SDSDisplayMedia.NU1624UnbrandedSymp.300,18,17,16,28,4116,0.047638889
RemedyHealth,202110,mobile,SDSDisplayMedia.NU1624UnbrandedSymp.320,10,8,7,12,31,0.000358796
RemedyHealth,202110,mobile,SDSDisplayMedia.NU2333SpeakUp.320,2,2,2,3,39,0.000451389
RemedyHealth,202110,tablet,SDPConditionCenter.NU1559Branded.300,6,5,5,7,682,0.007893519
RemedyHealth,202110,tablet,SDPConditionCenter.NU1559Branded.728,4,4,4,4,0,0
RemedyHealth,202110,tablet,SDPConditionCenter.NU1624UnbrandedSymp.300,2,2,2,2,0,0
RemedyHealth,202110,tablet,SDPConditionCenter.NU1624UnbrandedSymp.728,2,2,2,2,0,0
RemedyHealth,202110,tablet,SDSDisplayMedia.NU1559Branded.300,4,4,4,4,0,0
RemedyHealth,202110,tablet,SDSDisplayMedia.NU1559Branded.728,2,2,2,2,0,0
RemedyHealth,202110,tablet,SDSDisplayMedia.NU1624UnbrandedSymp.300,1,1,1,1,0,0
RemedyHealth,202110,tablet,SDSDisplayMedia.NU1624UnbrandedSymp.728,3,2,2,6,572,0.00662037
Sharecare,202110,desktop,SDPMR.NU1559Branded.160,5,5,5,27,177,0.002048611
Sharecare,202110,desktop,SDPMR.NU1559Branded.300,6,6,6,56,433,0.005011574
Sharecare,202110,desktop,SDPMR.NU1559Branded.728,12,12,12,41,168,0.001944444
Sharecare,202110,desktop,SDPMR.NU1624UnbrandedSymp.160,3,3,3,3,0,0
Sharecare,202110,desktop,SDPMR.NU1624UnbrandedSymp.300,5,5,5,5,0,0
Sharecare,202110,desktop,SDPMR.NU1624UnbrandedSymp.320,14,13,13,14,0,0
Sharecare,202110,desktop,SDPMR.NU1624UnbrandedSymp.728,10,10,10,13,435,0.005034722
Sharecare,202110,desktop,SDPPerformanceDisplay.NU1559Branded.1,151,143,138,166,7723,0.089386574
Sharecare,202110,desktop,SDPPerformanceDisplay.NU1559Branded.300,7,5,5,7,0,0
Sharecare,202110,mobile,SDPMR.NU1559Branded.160,4,4,4,4,0,0
Sharecare,202110,mobile,SDPMR.NU1559Branded.300,2,2,2,2,0,0
Sharecare,202110,mobile,SDPMR.NU1559Branded.728,5,5,5,5,0,0
Sharecare,202110,mobile,SDPMR.NU1624UnbrandedSymp.160,2,2,2,2,0,0
Sharecare,202110,mobile,SDPMR.NU1624UnbrandedSymp.300,1,1,1,1,0,0
Sharecare,202110,mobile,SDPMR.NU1624UnbrandedSymp.320,32,30,30,34,128,0.001481481
Sharecare,202110,mobile,SDPMR.NU1624UnbrandedSymp.728,5,5,5,5,0,0
Sharecare,202110,mobile,SDPMR.NU2333SpeakUp.320,5,5,5,5,0,0
Sharecare,202110,mobile,SDPPerformanceDisplay.NU1559Branded.1,811,756,749,993,41095,0.475636574
Sharecare,202110,mobile,SDPPerformanceDisplay.NU1559Branded.300,36,36,36,50,3779,0.043738426
Sharecare,202110,tablet,SDPMR.NU1559Branded.300,1,1,1,1,0,0
Sharecare,202110,tablet,SDPMR.NU1559Branded.728,13,12,12,22,4049,0.046863426
Sharecare,202110,tablet,SDPMR.NU1624UnbrandedSymp.300,1,1,1,1,0,0
Sharecare,202110,tablet,SDPMR.NU1624UnbrandedSymp.320,17,16,16,19,317,0.003668981
Sharecare,202110,tablet,SDPMR.NU1624UnbrandedSymp.728,13,13,13,18,27,0.0003125
Sharecare,202110,tablet,SDPMR.NU2333SpeakUp.320,2,2,2,2,0,0
Sharecare,202110,tablet,SDPPerformanceDisplay.NU1559Branded.1,45,36,36,52,4904,0.056759259
Sharecare,202110,tablet,SDPPerformanceDisplay.NU1559Branded.300,1,1,1,2,13,0.000150463
Swoop,202110,desktop,SDAV.NU1559Branded.160,5,5,5,41,358,0.004143519
Swoop,202110,desktop,SDAV.NU1559Branded.300,3,3,3,33,300,0.003472222
Swoop,202110,desktop,SDAV.NU1559Branded.728,16,15,13,72,378,0.004375
Swoop,202110,desktop,SDAV.NU1623Unbranded50.160,5,5,5,7,10,0.000115741
Swoop,202110,desktop,SDAV.NU1623Unbranded50.300,9,9,9,9,0,0
Swoop,202110,desktop,SDAV.NU1623Unbranded50.728,15,15,15,15,0,0
Swoop,202110,desktop,SDAV.NU1624UnbrandedSymp.160,2,2,2,2,0,0
Swoop,202110,desktop,SDAV.NU1624UnbrandedSymp.300,8,8,8,8,0,0
Swoop,202110,desktop,SDAV.NU1624UnbrandedSymp.320,8,8,8,8,0,0
Swoop,202110,desktop,SDAV.NU1624UnbrandedSymp.728,17,17,17,17,0,0
Swoop,202110,desktop,SDPCustom.NU1623Unbranded50.728,1,1,0,1,0,0
Swoop,202110,mobile,SDAV.NU1559Branded.728,1,1,1,1,0,0
Swoop,202110,mobile,SDAV.NU1623Unbranded50.160,1,1,1,1,0,0
Swoop,202110,mobile,SDAV.NU1623Unbranded50.728,19,16,16,24,561,0.006493056
Swoop,202110,mobile,SDAV.NU1624UnbrandedSymp.160,1,1,1,1,0,0
Swoop,202110,mobile,SDAV.NU1624UnbrandedSymp.320,89,58,57,99,2337,0.027048611
Swoop,202110,mobile,SDAV.NU1624UnbrandedSymp.728,17,14,11,21,1007,0.011655093
Swoop,202110,mobile,SDPCustom.NU1559Branded.300,3,2,0,3,0,0
Swoop,202110,mobile,SDPCustom.NU1623Unbranded50.728,3,2,1,3,0,0
Swoop,202110,mobile,SDPCustom.NU1624UnbrandedSymp.320,1,1,0,1,0,0
Swoop,202110,mobile,SDPCustom.NU1624UnbrandedSymp.728,5,3,3,5,0,0
Swoop,202110,tablet,SDAV.NU1559Branded.160,1,1,1,1,0,0
Swoop,202110,tablet,SDAV.NU1559Branded.300,1,1,1,1,0,0
Swoop,202110,tablet,SDAV.NU1559Branded.728,18,12,12,19,1438,0.016643519
Swoop,202110,tablet,SDAV.NU1623Unbranded50.728,8,8,8,10,10,0.000115741
Swoop,202110,tablet,SDAV.NU1624UnbrandedSymp.320,3,2,2,5,36,0.000416667
Swoop,202110,tablet,SDAV.NU1624UnbrandedSymp.728,5,4,3,5,0,0
WebMD,202110,desktop,AudienceSDOnly.NU1559Branded.160,5,5,4,5,88,0.001018519
WebMD,202110,desktop,AudienceSDOnly.NU1559Branded.300,5,5,5,5,301,0.003483796
WebMD,202110,desktop,AudienceSDOnly.NU1559Branded.728,9,9,8,15,740,0.008564815
WebMD,202110,desktop,AudienceSDOnly.NU1624UnbrandedSymp.160,4,4,4,4,0,0
WebMD,202110,desktop,AudienceSDOnly.NU1624UnbrandedSymp.300,3,3,2,3,0,0
WebMD,202110,desktop,AudienceSDOnly.NU1624UnbrandedSymp.728,10,9,9,11,83,0.000960648
WebMD,202110,desktop,NUMonographAV.NU1559Branded.300,1,1,1,1,131,0.001516204
WebMD,202110,desktop,NUMonographAV.NU1624UnbrandedSymp.300,1,1,0,1,0,0
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1559Branded.160,3,3,2,3,0,0
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1559Branded.300,15,14,11,16,148,0.001712963
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1559Branded.728,11,10,9,14,231,0.002673611
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.160,4,2,2,4,951,0.011006944
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,12,12,11,12,0,0
WebMD,202110,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728,9,9,8,12,252,0.002916667
WebMD,202110,desktop,WebMDRotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,1,1,0,1,0,0
WebMD,202110,mobile,AudienceSDOnly.NU1559Branded.300,55,53,52,68,1076,0.012453704
WebMD,202110,mobile,AudienceSDOnly.NU1624UnbrandedSymp.300,39,39,38,43,452,0.005231481
WebMD,202110,mobile,AudienceSDOnly.NU1624UnbrandedSymp.320,4,4,4,4,0,0
WebMD,202110,mobile,AudienceSDOnly.NU1624UnbrandedSymp.728,1,1,0,1,0,0
WebMD,202110,mobile,NUMonographAV.NU1624UnbrandedSymp.300,5,5,4,6,73,0.000844907
WebMD,202110,mobile,RotationalBannerSDConditionCenter.NU1559Branded.300,39,37,37,45,1105,0.012789352
WebMD,202110,mobile,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,19,17,17,20,7,8.10185E-05
WebMD,202110,mobile,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.320,23,18,17,28,473,0.005474537
WebMD,202110,mobile,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728,1,1,0,2,34,0.000393519
WebMD,202110,mobile,RotationalBannerSDConditionCenter.NU2333SpeakUp.320,12,11,10,13,4,4.62963E-05
WebMD,202110,tablet,AudienceSDOnly.NU1559Branded.300,5,5,5,5,0,0
WebMD,202110,tablet,AudienceSDOnly.NU1559Branded.728,6,5,5,6,0,0
WebMD,202110,tablet,AudienceSDOnly.NU1623Unbranded50.300,1,1,1,1,0,0
WebMD,202110,tablet,AudienceSDOnly.NU1624UnbrandedSymp.160,1,1,1,1,82,0.000949074
WebMD,202110,tablet,AudienceSDOnly.NU1624UnbrandedSymp.300,3,3,2,3,34,0.000393519
WebMD,202110,tablet,AudienceSDOnly.NU1624UnbrandedSymp.728,4,4,3,4,124,0.001435185
WebMD,202110,tablet,NUMonographAV.NU1624UnbrandedSymp.300,1,1,1,1,0,0
WebMD,202110,tablet,RotationalBannerSDConditionCenter.NU1559Branded.300,4,3,3,7,16,0.000185185
WebMD,202110,tablet,RotationalBannerSDConditionCenter.NU1559Branded.728,2,2,2,5,80,0.000925926
WebMD,202110,tablet,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.160,1,1,1,1,26,0.000300926
WebMD,202110,tablet,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,3,3,3,4,151,0.001747685
